filepaths,labels,data set,feature_vector,x,y
train/Great Perenees/54.jpg,Great Perenees,train,"[-0.15734792  0.16819339 -0.1403349  ...  0.05082034 -0.11073764
 -0.0377392 ]",15.581751,-19.506683
train/Great Perenees/23.jpg,Great Perenees,train,"[-0.19906026 -0.18164428 -0.10291103 ... -0.00747706 -0.07566293
 -0.15598884]",16.923372,-20.212479
train/Great Perenees/69.jpg,Great Perenees,train,"[-0.13973817  0.10931987 -0.19092675 ...  0.07340607  0.05575547
  0.02965687]",14.335224,-18.103128
train/Great Perenees/45.jpg,Great Perenees,train,"[-0.18979898 -0.13763824 -0.11585183 ...  0.07787111 -0.00160891
 -0.06003122]",15.272432,-19.320639
valid/Great Perenees/06.jpg,Great Perenees,valid,"[-0.11367509  0.100756   -0.11754636 ...  0.04970089 -0.10840583
 -0.05899071]",15.65689,-19.683523
train/Great Perenees/16.jpg,Great Perenees,train,"[-0.16661009 -0.04543341 -0.10525406 ...  0.0147222   0.14488575
 -0.01145696]",14.837448,-18.873127
train/Great Perenees/74.jpg,Great Perenees,train,"[-0.15863673  0.03035703 -0.12460689 ... -0.01279523 -0.1152447
 -0.08412176]",15.895625,-19.017069
train/Greyhound/056.jpg,Greyhound,train,"[-0.06525401 -0.09700811  0.13682638 ...  0.36196983 -0.05658201
 -0.03301096]",-11.450674,34.796413
train/Greyhound/041.jpg,Greyhound,train,"[-0.16974342 -0.12406008 -0.04644323 ...  0.32251766 -0.17339362
 -0.12358171]",-12.893536,34.737343
train/Greyhound/020.jpg,Greyhound,train,"[-0.17097957 -0.17237066  0.11363067 ...  0.61911434 -0.09007847
 -0.06686125]",-13.880944,32.529114
train/Greyhound/032.jpg,Greyhound,train,"[-0.15407465 -0.12723777  0.10857569 ...  0.09283862 -0.08770202
 -0.0965445 ]",-13.8583765,31.974203
test/Greyhound/06.jpg,Greyhound,test,"[-0.18202822 -0.11713736 -0.14051002 ...  0.3419994  -0.17964652
 -0.10230544]",-12.856447,35.00546
train/Greyhound/057.jpg,Greyhound,train,"[-0.16414846 -0.12928912 -0.00424291 ...  0.3148361  -0.12551032
 -0.11636404]",-12.859428,34.342808
train/Greyhound/070.jpg,Greyhound,train,"[-0.14315178 -0.16175704 -0.08088621 ...  0.21629609 -0.21412958
 -0.15499838]",-13.009864,34.55193
train/Greyhound/106.jpg,Greyhound,train,"[-0.15583265 -0.18105991 -0.01682215 ...  0.45096898 -0.11456353
 -0.12261501]",-12.426215,34.285633
train/Greyhound/082.jpg,Greyhound,train,"[-0.19736575 -0.12269818  0.08997138 ...  0.27439478 -0.14639881
 -0.10123938]",-11.211765,33.653046
train/Greyhound/027.jpg,Greyhound,train,"[-0.18857957 -0.07778187  0.2534918  ... -0.052379   -0.0375153
 -0.12656462]",-14.701058,31.63519
train/Greyhound/096.jpg,Greyhound,train,"[-0.20667891 -0.15720794 -0.15560782 ...  0.40543503 -0.12688017
 -0.1504283 ]",-13.226985,34.760975
train/Greyhound/028.jpg,Greyhound,train,"[-0.07138621 -0.01334324  0.20787647 ...  0.73216105  0.23059624
 -0.09760062]",-13.394505,32.00286
train/Greyhound/065.jpg,Greyhound,train,"[-0.10137574 -0.17523366  0.06727301 ...  0.30147082  0.03557232
 -0.08631926]",-11.638551,33.15366
train/Greyhound/005.jpg,Greyhound,train,"[-0.15639757 -0.10748222  0.1166039  ...  0.10532597 -0.0527967
 -0.0970123 ]",-13.868031,31.976784
train/Greyhound/098.jpg,Greyhound,train,"[-0.04383606 -0.09272246  0.0378613  ...  0.40890497 -0.10639025
  0.0736417 ]",-10.441328,35.322556
train/Greyhound/101.jpg,Greyhound,train,"[-0.20279884 -0.08184975  0.08727431 ...  0.18115777 -0.18496236
 -0.14654319]",-12.760769,34.782757
train/Greyhound/037.jpg,Greyhound,train,"[-0.12733707  0.01157863 -0.01001148 ...  0.31345364  0.08155458
 -0.13150148]",-13.326664,33.717594
train/Greyhound/081.jpg,Greyhound,train,"[-0.17129232 -0.07082986 -0.13539648 ...  0.3786842  -0.14354688
 -0.10895027]",-12.836836,34.99311
train/Greyhound/094.jpg,Greyhound,train,"[-0.19377936 -0.0599279   0.1422986  ...  0.147121   -0.07807422
 -0.00091394]",-12.396174,33.93028
train/Greyhound/085.jpg,Greyhound,train,"[-0.15924934 -0.06340458 -0.07375209 ...  0.26006046 -0.15461996
 -0.1691226 ]",-13.410499,33.929893
train/Greyhound/019.jpg,Greyhound,train,"[-0.0510979  -0.13996087 -0.15309973 ... -0.02073869 -0.13289136
 -0.06381185]",-15.9336815,-15.126073
train/Greyhound/011.jpg,Greyhound,train,"[-0.06761643 -0.1492535   0.24723078 ... -0.02250451  0.10235952
 -0.16646546]",-13.931487,31.494728
valid/Greyhound/01.jpg,Greyhound,valid,"[-0.13011995 -0.12812269 -0.07641248 ...  0.45031515 -0.12872568
 -0.13692914]",-13.28345,34.392017
train/Greyhound/012.jpg,Greyhound,train,"[-0.19425833 -0.11913027  0.10797864 ...  0.13851476 -0.11156915
 -0.00502375]",-13.285638,32.135113
valid/Greyhound/06.jpg,Greyhound,valid,"[-0.21466045 -0.11606485  0.18247332 ... -0.05147376 -0.21636881
 -0.11426301]",-12.98954,34.152084
train/Greyhound/046.jpg,Greyhound,train,"[-0.11750607 -0.09195833 -0.11965532 ...  0.67153263 -0.15797584
  0.27193514]",-10.18586,35.50151
train/Greyhound/071.jpg,Greyhound,train,"[-0.16212244 -0.15804167  0.1063547  ...  0.651826   -0.15469761
 -0.12522605]",-12.177537,34.872528
train/Greyhound/079.jpg,Greyhound,train,"[-0.15205085 -0.12258048  0.11119821 ...  0.22648539 -0.06694671
 -0.14539135]",-12.173364,34.83016
valid/Groenendael/07.jpg,Groenendael,valid,"[ 0.15452828 -0.13416888 -0.02137038 ... -0.08226678 -0.01765349
 -0.12021405]",-11.723215,-11.507353
train/Groenendael/067.jpg,Groenendael,train,"[ 0.23247893 -0.13528441  0.05921149 ... -0.01047037 -0.05766662
 -0.10322673]",-11.4145565,-13.912572
train/Groenendael/032.jpg,Groenendael,train,"[ 0.22375289 -0.14752907  0.19956374 ...  0.17051739 -0.11517343
 -0.08404901]",-10.789197,-13.1006975
train/Groenendael/119.jpg,Groenendael,train,"[ 0.12122884 -0.0167673   0.04063998 ...  0.03147237 -0.14612725
 -0.10047887]",-11.534979,-11.73889
train/Groenendael/043.jpg,Groenendael,train,"[ 0.11153344 -0.10780688  0.0731979  ... -0.00601993 -0.16995902
 -0.08734235]",-11.516918,-13.429286
train/Groenendael/013.jpg,Groenendael,train,"[ 0.10503384 -0.07114317  0.00888501 ...  0.01115631 -0.17112847
 -0.13433032]",-11.236666,-12.021078
train/Groenendael/052.jpg,Groenendael,train,"[ 0.167924   -0.12768221  0.02906497 ...  0.17302687 -0.11225817
 -0.10974184]",-10.447121,-13.053279
train/Groenendael/069.jpg,Groenendael,train,"[ 0.20144318 -0.17526662  0.01246263 ...  0.18430962 -0.07007021
 -0.10442585]",-10.259775,-11.612165
test/Groenendael/08.jpg,Groenendael,test,"[ 0.15107487 -0.10041556  0.05578587 ... -0.03357319 -0.15146762
 -0.1177235 ]",-11.783687,-12.095215
train/Groenendael/056.jpg,Groenendael,train,"[ 0.06187546 -0.04924274 -0.0007576  ... -0.07481648  0.08564107
 -0.14537747]",-10.949428,-11.155068
train/Groenendael/113.jpg,Groenendael,train,"[ 0.18453647 -0.11961899 -0.00467696 ... -0.02506291 -0.08554308
 -0.10420833]",-11.793365,-13.340957
valid/Groenendael/02.jpg,Groenendael,valid,"[ 0.11465996 -0.09947632  0.04846276 ... -0.0240174  -0.05823253
 -0.11135595]",-11.809307,-12.985028
train/Groenendael/081.jpg,Groenendael,train,"[ 0.1394567  -0.10222784  0.05394836 ... -0.04784214 -0.11610676
 -0.13166457]",-11.630004,-12.278298
train/Groenendael/020.jpg,Groenendael,train,"[ 0.20564613 -0.1521615   0.04760348 ... -0.00949971 -0.10756689
 -0.10743102]",-11.264121,-12.819886
train/Groenendael/087.jpg,Groenendael,train,"[ 0.11009337 -0.10053265  0.02998084 ... -0.04745353 -0.14831832
 -0.11758912]",-11.731041,-11.955461
train/Groenendael/070.jpg,Groenendael,train,"[ 0.23842935 -0.08454248  0.04835488 ... -0.00371398 -0.18269709
 -0.06250641]",-11.556526,-13.15764
train/Groenendael/012.jpg,Groenendael,train,"[ 0.11203592 -0.1392434   0.14469902 ...  0.12427914 -0.17102914
 -0.09824236]",-10.527621,-13.168898
train/Groenendael/028.jpg,Groenendael,train,"[ 0.13807149 -0.12045939  0.05510696 ...  0.02608586 -0.1277407
 -0.09594472]",-11.350039,-12.393443
valid/Groenendael/06.jpg,Groenendael,valid,"[ 0.39270768  0.12780328 -0.01612149 ...  0.07606403 -0.07599874
 -0.13050108]",-10.60252,-12.2852335
train/Groenendael/110.jpg,Groenendael,train,"[ 0.08625019 -0.13113208  0.03082185 ... -0.03243788 -0.07081831
 -0.17811763]",-11.709032,-10.987785
train/Groenendael/037.jpg,Groenendael,train,"[ 0.19722168 -0.08335923  0.0144046  ...  0.06551044 -0.15590888
 -0.08241777]",-11.662673,-13.254085
train/Groenendael/118.jpg,Groenendael,train,"[ 0.12736805 -0.09589688  0.04004028 ... -0.01801946 -0.11361543
 -0.11984884]",-11.80371,-12.270266
train/Groenendael/079.jpg,Groenendael,train,"[ 0.23883805 -0.01619235  0.00729936 ... -0.04623704 -0.13081306
 -0.12411261]",-11.579809,-12.026705
train/Groenendael/005.jpg,Groenendael,train,"[ 0.18918271 -0.09503635 -0.00616511 ... -0.06027809 -0.16035761
 -0.13205016]",-12.349573,-12.463543
train/Groenendael/074.jpg,Groenendael,train,"[ 0.13546458 -0.06924807  0.02666394 ...  0.01578499 -0.08195819
 -0.14243823]",-11.89408,-12.026747
train/Groenendael/027.jpg,Groenendael,train,"[ 0.13454124 -0.13959615  0.01039764 ... -0.06778587 -0.0407014
 -0.14351004]",-12.365474,-12.043378
valid/Groenendael/04.jpg,Groenendael,valid,"[ 0.17675999 -0.06642132  0.00096716 ... -0.04094926 -0.11585014
 -0.12846677]",-12.434185,-12.512058
train/Groenendael/061.jpg,Groenendael,train,"[ 0.23288628 -0.10161698  0.05826635 ... -0.03281613 -0.1773427
 -0.08809199]",-11.4616375,-13.594697
valid/Irish Spaniel/07.jpg,Irish Spaniel,valid,"[-0.03973552 -0.14163381 -0.18952706 ... -0.14941944 -0.03786433
 -0.10098439]",44.335766,-3.7604809
train/Irish Spaniel/067.jpg,Irish Spaniel,train,"[-0.03843982 -0.1525326  -0.14196932 ... -0.08604335  0.08240441
 -0.07127051]",43.74918,-3.547028
train/Irish Spaniel/032.jpg,Irish Spaniel,train,"[ 0.02360887 -0.09271268 -0.18475905 ... -0.01786102 -0.10077732
 -0.05164666]",45.091915,-3.9105728
train/Irish Spaniel/119.jpg,Irish Spaniel,train,"[-0.02935366 -0.12394878 -0.16265784 ... -0.09257881  0.03035774
 -0.09661698]",43.110733,-4.6698785
train/Irish Spaniel/043.jpg,Irish Spaniel,train,"[-0.01854401 -0.07904246 -0.12648822 ... -0.13992834  0.14099021
 -0.07204938]",44.212677,-3.4767745
train/Irish Spaniel/013.jpg,Irish Spaniel,train,"[-0.08825883 -0.06922716 -0.12816837 ... -0.02710647  0.22982453
 -0.05189012]",45.173733,-2.9942884
train/Irish Spaniel/052.jpg,Irish Spaniel,train,"[-0.05896661 -0.14193943 -0.19140646 ... -0.15399034 -0.02187164
 -0.09911474]",44.353424,-3.7809644
train/Irish Spaniel/069.jpg,Irish Spaniel,train,"[-0.08644373 -0.14057349 -0.1829909  ... -0.09573995  0.09974393
 -0.14182219]",43.16952,-2.4882853
test/Irish Spaniel/08.jpg,Irish Spaniel,test,"[-0.0269709   0.03212597 -0.11998754 ... -0.08668685  0.00504731
 -0.07179873]",45.31639,-4.359826
train/Irish Spaniel/056.jpg,Irish Spaniel,train,"[-0.05351216 -0.15653536 -0.1605701  ... -0.15206191  0.07766609
 -0.09117197]",43.267254,-4.811911
train/Irish Spaniel/113.jpg,Irish Spaniel,train,"[-0.09405635 -0.19063453 -0.14718987 ... -0.01545312 -0.08419873
 -0.11334787]",43.939266,-3.1754162
valid/Irish Spaniel/02.jpg,Irish Spaniel,valid,"[ 0.03047712 -0.11082192 -0.05029608 ... -0.07633194  0.08933398
 -0.03519551]",44.80297,-6.188716
train/Irish Spaniel/081.jpg,Irish Spaniel,train,"[-0.00426901 -0.12415574 -0.08918394 ... -0.09704181 -0.04199326
 -0.04837748]",44.732517,-4.531323
train/Irish Spaniel/020.jpg,Irish Spaniel,train,"[-0.04529343 -0.07746947 -0.13317166 ... -0.04746104 -0.13721696
 -0.07753815]",45.015106,-3.780254
train/Irish Spaniel/087.jpg,Irish Spaniel,train,"[ 0.01552184 -0.12302616 -0.17281373 ...  0.10541414  0.31108907
 -0.08375464]",41.86927,-4.8877273
train/Irish Spaniel/070.jpg,Irish Spaniel,train,"[ 0.03213235 -0.13416447 -0.17325751 ... -0.08235697 -0.16803022
 -0.09063478]",44.56013,-4.6914797
train/Irish Spaniel/012.jpg,Irish Spaniel,train,"[-0.0221908  -0.1566346  -0.06756926 ... -0.06275952 -0.06959545
 -0.07165716]",42.23009,-5.4791017
train/Irish Spaniel/028.jpg,Irish Spaniel,train,"[-0.06722031 -0.17202841 -0.17434947 ... -0.12122698 -0.02324682
 -0.09621454]",43.749374,-3.2180827
valid/Irish Spaniel/06.jpg,Irish Spaniel,valid,"[-0.04611018 -0.1303726  -0.18076816 ... -0.09218245 -0.02646781
 -0.08300786]",43.310078,-3.121994
train/Irish Spaniel/110.jpg,Irish Spaniel,train,"[-0.04549064 -0.14332278 -0.18552524 ... -0.1481632  -0.05304751
 -0.0938346 ]",44.331505,-3.7890992
train/Irish Spaniel/037.jpg,Irish Spaniel,train,"[-0.08275838 -0.17174822 -0.14128634 ... -0.12772559  0.03742659
 -0.1269257 ]",43.31991,-3.6423962
train/Irish Spaniel/118.jpg,Irish Spaniel,train,"[-0.03577923 -0.11623982 -0.1120522  ... -0.0601436  -0.06039782
 -0.08568951]",44.75709,-4.490149
train/Irish Spaniel/079.jpg,Irish Spaniel,train,"[-0.04379131 -0.12650841 -0.17362665 ... -0.10683694 -0.01656418
 -0.08898105]",43.292805,-3.1055195
train/Irish Spaniel/005.jpg,Irish Spaniel,train,"[-0.07493915 -0.12853509 -0.15238112 ... -0.09471741  0.02953593
 -0.11169748]",43.47695,-2.9136355
train/Irish Spaniel/074.jpg,Irish Spaniel,train,"[ 0.02705233 -0.13431503 -0.21296944 ... -0.08316045  0.0297214
 -0.09077528]",45.276176,-3.487255
train/Irish Spaniel/027.jpg,Irish Spaniel,train,"[-0.02200784 -0.12421619 -0.20422062 ... -0.05476701 -0.03039311
 -0.11340441]",43.16793,-3.4081397
valid/Irish Spaniel/04.jpg,Irish Spaniel,valid,"[ 0.01445096 -0.07478376 -0.14981171 ... -0.07980411 -0.02245907
 -0.06294376]",44.773964,-6.1842713
train/Irish Spaniel/061.jpg,Irish Spaniel,train,"[-0.07525192 -0.16416252 -0.0890518  ... -0.11533501  0.31359863
 -0.07773788]",42.431538,-2.88417
train/Irish Wolfhound/41.jpg,Irish Wolfhound,train,"[-0.15288785 -0.00215516 -0.1900393  ... -0.01080914 -0.09152062
  0.21696036]",15.18432,7.850225
train/Irish Wolfhound/66.jpg,Irish Wolfhound,train,"[-0.09035587 -0.14685932 -0.11953267 ... -0.07271136 -0.02147296
  0.07563856]",15.552131,5.7364526
train/Irish Wolfhound/05.jpg,Irish Wolfhound,train,"[-0.10035444 -0.14636055 -0.15498136 ... -0.10097754 -0.00462608
 -0.03289689]",15.264447,5.3428965
train/Irish Wolfhound/48.jpg,Irish Wolfhound,train,"[-0.07746772 -0.1031571  -0.18258391 ... -0.06417301 -0.09854101
  0.09140642]",15.136397,5.635662
train/Irish Wolfhound/43.jpg,Irish Wolfhound,train,"[-0.15468764  0.0400628  -0.17747942 ... -0.09545306 -0.17228895
  0.17556044]",16.149275,7.831837
train/Irish Wolfhound/70.jpg,Irish Wolfhound,train,"[-0.10683603 -0.06736585 -0.02049404 ... -0.06647385 -0.05506098
  0.0271948 ]",14.765545,7.1367383
train/Irish Wolfhound/27.jpg,Irish Wolfhound,train,"[-0.10997427 -0.01137123 -0.16676264 ... -0.10809355 -0.11243895
 -0.02372888]",14.269443,6.060297
train/Irish Wolfhound/12.jpg,Irish Wolfhound,train,"[-0.10780772 -0.13693295 -0.13235971 ... -0.08173309 -0.09370244
 -0.03831639]",15.113657,6.4411597
train/Irish Wolfhound/11.jpg,Irish Wolfhound,train,"[-0.08103879 -0.13524447 -0.15897302 ... -0.06477605 -0.08742914
  0.15336257]",15.131651,5.729741
train/Irish Wolfhound/45.jpg,Irish Wolfhound,train,"[-0.16945788  0.08911914 -0.15578164 ... -0.07895559 -0.16283116
  0.19356598]",15.571526,7.5648427
train/Irish Wolfhound/74.jpg,Irish Wolfhound,train,"[-0.15739012 -0.10970477 -0.19125076 ... -0.12576011 -0.11924914
 -0.04178873]",15.703668,6.692054
train/Irish Wolfhound/56.jpg,Irish Wolfhound,train,"[-0.13627514 -0.0536157  -0.18841153 ... -0.07302734 -0.11152461
  0.00471205]",15.603333,6.299863
train/Irish Wolfhound/69.jpg,Irish Wolfhound,train,"[-0.13323891 -0.20101942 -0.1451479  ... -0.05074161 -0.12726894
 -0.05897746]",15.981419,6.686942
test/Irish Wolfhound/06.jpg,Irish Wolfhound,test,"[-0.12262373  0.05635254 -0.16069826 ... -0.02879299 -0.05101636
  0.08360108]",15.65845,7.0693555
train/Irish Wolfhound/01.jpg,Irish Wolfhound,train,"[-0.07306263 -0.05647051 -0.15661564 ... -0.07405502 -0.0194548
  0.0195954 ]",15.140036,5.688503
train/Irish Wolfhound/19.jpg,Irish Wolfhound,train,"[-0.00768064  0.00748721 -0.07191785 ... -0.10412674  0.10580976
  0.27659294]",24.328758,14.469433
train/Irish Wolfhound/54.jpg,Irish Wolfhound,train,"[-0.13409357 -0.1194784  -0.14059117 ... -0.11070732  0.15436326
  0.52083886]",15.544892,5.3354015
train/Irish Wolfhound/81.jpg,Irish Wolfhound,train,"[-0.09607032 -0.00246246 -0.0991734  ... -0.06720606 -0.1328419
 -0.14683543]",15.121243,6.8609405
valid/Irish Wolfhound/02.jpg,Irish Wolfhound,valid,"[-0.13423944 -0.17128418 -0.21015401 ... -0.05629028 -0.06194243
  0.13092117]",14.903061,6.1829567
train/Irish Wolfhound/92.jpg,Irish Wolfhound,train,"[-0.14469272 -0.0440436  -0.15985434 ... -0.06251407 -0.09093685
 -0.00976079]",14.585602,6.6040297
train/Irish Wolfhound/37.jpg,Irish Wolfhound,train,"[-0.1029501  -0.06437915 -0.18867217 ... -0.0523185   0.15782705
  0.3855951 ]",14.993263,5.265344
train/Irish Wolfhound/13.jpg,Irish Wolfhound,train,"[-0.13404658 -0.16773458 -0.17862678 ... -0.04393095 -0.08300581
  0.1138197 ]",15.386235,6.149084
train/Irish Wolfhound/32.jpg,Irish Wolfhound,train,"[-0.10457829 -0.16996622 -0.15782386 ... -0.08967476 -0.00275024
  0.26324847]",15.032491,5.9005027
train/Irish Wolfhound/67.jpg,Irish Wolfhound,train,"[-0.11944294 -0.06378103 -0.18280508 ... -0.06482273 -0.07661062
 -0.03993643]",15.278733,6.2358036
train/Irish Wolfhound/91.jpg,Irish Wolfhound,train,"[-0.12698948 -0.06612431 -0.19314346 ... -0.06350335 -0.0880129
 -0.08103547]",14.869952,6.4907284
train/Irish Wolfhound/63.jpg,Irish Wolfhound,train,"[-0.13453089 -0.15499373 -0.1583996  ... -0.09637563 -0.07935515
 -0.14737071]",14.117651,6.7475533
train/Irish Wolfhound/23.jpg,Irish Wolfhound,train,"[-0.10200084 -0.13538888 -0.15849452 ... -0.03232711 -0.09388641
  0.01861697]",15.110209,6.348019
train/Irish Wolfhound/86.jpg,Irish Wolfhound,train,"[-0.10680941 -0.1682121  -0.17280518 ... -0.10011476  0.06157909
  0.28222677]",15.566977,5.1470757
train/Japanese Spaniel/118.jpg,Japanese Spaniel,train,"[-0.04255206  0.10224364 -0.12213447 ... -0.02675171 -0.14640747
 -0.09360618]",28.624441,35.737083
train/Japanese Spaniel/020.jpg,Japanese Spaniel,train,"[ 0.00879449  0.05425979 -0.12624262 ...  0.02620899 -0.15844941
 -0.08393446]",29.366209,35.81934
train/Japanese Spaniel/083.jpg,Japanese Spaniel,train,"[-0.03646922  0.03521283 -0.10763931 ... -0.00859901 -0.19031234
 -0.12169369]",27.887735,35.840412
train/Japanese Spaniel/098.jpg,Japanese Spaniel,train,"[ 0.25288415  0.15336105 -0.05097617 ... -0.07960159 -0.08717919
 -0.1039616 ]",30.442814,35.291576
train/Japanese Spaniel/057.jpg,Japanese Spaniel,train,"[ 0.00388715 -0.03255687 -0.05180391 ...  0.0089664  -0.18078397
 -0.05431742]",28.8179,36.138172
train/Japanese Spaniel/013.jpg,Japanese Spaniel,train,"[ 0.01745958  0.27612123 -0.13623232 ...  0.00280989 -0.12909946
 -0.02857326]",28.94205,35.290283
test/Japanese Spaniel/09.jpg,Japanese Spaniel,test,"[-0.03087805  0.11321276 -0.07032951 ...  0.0184437  -0.15024091
 -0.05474154]",28.597681,35.869072
train/Japanese Spaniel/066.jpg,Japanese Spaniel,train,"[ 0.25623247  0.06436663 -0.10648426 ... -0.01156748 -0.10996597
 -0.02938384]",30.119488,35.544544
train/Japanese Spaniel/067.jpg,Japanese Spaniel,train,"[ 0.03458547 -0.01662588 -0.10818475 ...  0.0044744  -0.18713251
 -0.09122647]",29.211956,35.861862
train/Japanese Spaniel/019.jpg,Japanese Spaniel,train,"[ 0.23826861 -0.07833405 -0.068232   ...  0.02351295 -0.1820036
 -0.10767573]",29.662949,35.67749
train/Japanese Spaniel/052.jpg,Japanese Spaniel,train,"[-0.06337453  0.1031308  -0.067172   ...  0.04006888 -0.14234215
 -0.06567944]",28.884758,36.1602
train/Japanese Spaniel/079.jpg,Japanese Spaniel,train,"[-0.03982051 -0.10113916 -0.19751647 ... -0.04414444  0.0453488
  0.17310317]",40.100555,-11.909035
train/Japanese Spaniel/095.jpg,Japanese Spaniel,train,"[-0.14247692  0.08641499 -0.05328132 ... -0.03660067 -0.19181284
 -0.05727087]",28.053585,35.11036
test/Japanese Spaniel/10.jpg,Japanese Spaniel,test,"[-0.01574706 -0.01188665 -0.0901225  ...  0.01193122 -0.17151107
 -0.06921484]",28.451233,35.694016
train/Japanese Spaniel/101.jpg,Japanese Spaniel,train,"[ 0.09951144  0.05485462 -0.12263406 ... -0.0012394  -0.16680783
 -0.10168339]",29.37369,35.262783
train/Japanese Spaniel/065.jpg,Japanese Spaniel,train,"[-0.01818726  0.18007259 -0.12802556 ... -0.0473794  -0.19249687
 -0.08340527]",28.35129,34.764587
train/Japanese Spaniel/028.jpg,Japanese Spaniel,train,"[ 0.41101637 -0.13809049 -0.18105702 ... -0.03140898 -0.22313058
 -0.03986477]",42.395863,-20.438997
train/Japanese Spaniel/070.jpg,Japanese Spaniel,train,"[ 0.03452876 -0.07282013 -0.14769067 ...  0.03782578 -0.14500798
 -0.08074936]",29.152952,35.594265
